time,energy,time_delay_qg,grb_name,redshift,trigger_time,t90,fluence,peak_flux
318384002.65401274,0.4907360319133857,1.6194289053141734e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.5961194,0.1089539392810805,3.595479996275658e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1177914,0.12143105821667938,4.00722492115042e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.54643095,1.0433914859361084,3.443191903589158e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.5735586,0.1293174165606761,4.267474746502313e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.9368036,0.13458396740724213,4.4412709244389915e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4355789,0.14717893299690143,4.856904788897749e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.1089758,0.14311299390398902,4.722728798831639e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.2356347,0.1770345334292947,5.842139603166726e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.23031926,0.10482923630566343,3.459364798086894e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.74089324,0.14920781954457008,4.923858044970814e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.9247057,0.3252952163001634,1.0734742137905394e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.96990895,0.22200524217612455,7.326172991812112e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.037889,0.18280670989758868,6.032621426620429e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.2077237,0.2762142841343392,9.115071376433195e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384012.0701021,0.128857936390719,4.252311900893727e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.39539564,0.11978966405855913,3.9530589139324524e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.68312895,3.969942913872604,1.3100811615779596e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.4106632,0.12137066474657228,4.0052319366368864e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.40590936,0.11586976310031079,3.823702182310257e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.64416146,0.3071216829688736,1.0135015537972831e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.0488519,0.250781499605217,8.275789486972164e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.5968381,0.35358538408941653,1.1668317674950748e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.18370444,2.7278194025352818,9.001804028366433e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.4316099,0.30136296750382,9.944977927626065e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.5895561,0.29969608216415844,9.88997071141723e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.02110493,3.137757150629359,1.0354598597076887e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4000751,0.15599902590043224,5.147967854714265e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384012.09050256,1.4337015075534918,4.731214974926524e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.807486,0.29435125477912694,9.71359140771119e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6511761,0.14159016177819872,4.672475338680559e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384009.61018866,0.10001611504773295,3.3005317965751877e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.4033214,0.6926143643003713,2.285627402191226e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.1148913,0.1197924197254372,3.953149850939428e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.0945736,0.16427896179549292,5.421205739251268e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.1711168,1.86094733915495,6.141126219211337e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.53467214,1.340561339028299,4.4238524187933884e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.2076103,0.15237898163477212,5.028506393947481e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.84304607,0.10435244432868429,3.4436306628465826e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.29889464,0.21926565659279415,7.235766667562209e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.80193007,0.29916534326037625,9.87245632759242e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.61303616,0.23110430173993515,7.626441957417862e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.08088565,2.565482106344679,8.466090950937443e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.5951668,1.9827643181367731,6.5431222498513526e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4389238,1.7249079671937668,5.6921962917394324e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.2068493,0.15326572820803586,5.057769030865185e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.43747866,0.13677924347365272,4.513715034630541e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384011.06820416,0.10228364277436666,3.375360211554101e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.5770409,0.12947954859681185,4.272825103694792e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.5346273,0.17361969750374007,5.729450017623423e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.5059702,0.1065138067723916,3.5149556234889236e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.3569322,0.16025172425425238,5.28830690039033e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.31768024,0.16831288345389694,5.554325153978601e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.74209523,0.10831265444254903,3.574317596604119e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.63755405,0.10174041852554604,3.35743381134302e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.6515016,17.435654466095045,5.753765973811367e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.02315885,0.22561904528122545,7.445428494280441e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.4086016,0.10453427396739755,3.4496310409241196e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.3991491,0.20790701241302156,6.860931409629713e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.1215011,1.0971127974818191,3.620472231690004e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.183,0.28361238491065655,9.359208702051668e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.96371186,0.17837841550570843,5.886487711688379e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.55000293,0.45186925039268444,1.491168526295859e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.5914763,0.10127928776844333,3.342216496358631e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.65141475,0.21978240648887137,7.252819414132757e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.8495542,0.2818847313292049,9.302196133863763e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.97253984,1.7353191363252993,5.72655314987349e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.7568192,0.16481728154607617,5.438970291020515e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6435325,0.14327477298950805,4.728067508653767e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.0789601,0.4927269581368299,1.625998961851539e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6438509,0.3228463643881939,1.06539300248104e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.44622195,1.3202568616963843,4.356847643598069e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.0417937,0.17716460694999311,5.846432029349774e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.2136445,0.24355699263346597,8.037380756904379e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.34394634,1.732292923875236,5.7165666487882796e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.6467912,0.23873044008725636,7.878104522879462e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.2871341,5.342563262066433,1.7630458764819233e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.0814134,0.1992200369472188,6.574261219258222e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.81824684,0.14299987511327095,4.718995878737942e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.89175636,0.10624904047996185,3.5062183358387417e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384009.97198325,1.6552235616129078,5.4622377533225975e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.3457351,0.11477222658591797,3.787483477335294e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.0188832,0.1043324175138279,3.442969777956321e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.7516695,0.33419971683552024,1.102859065557217e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.23755115,0.10584025117150271,3.4927282886595902e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.0617794,0.36296113718593953,1.1977717527136008e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.93512887,1.6574325618760264,5.4695274541908885e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.3121279,0.13745902075127145,4.536147684791959e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.81291896,0.17579600946446491,5.801268312327344e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.2184515,0.3285034944514355,1.0840615316897374e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.67271096,0.48306363480260867,1.5941099948486091e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1041824,0.11543168377019193,3.8092455644163345e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.24862057,0.11085101266887097,3.658083418072743e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.68525,0.14043683762743184,4.6344156417052515e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.1703511,0.17113446774356997,5.64743743553781e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.06801337,0.12714585443645565,4.1958131964030376e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.05058694,0.11235877633686774,3.7078396191166364e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1900299,0.5135390406595179,1.6946788341764094e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.04267734,0.2385950641349268,7.873637116452586e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.61203045,0.23054312318679743,7.607923065164317e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.81449336,0.14935083690845813,4.92857761797912e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.2916708,0.12264262469918591,4.047206615073136e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.3607372,0.22456868161559443,7.410766493314619e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.1887238,0.3793201940227589,1.2517566402751048e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.196446,0.19230211481334947,6.345969788840534e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384009.4163349,0.16047409292589424,5.295645066554512e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.31113756,0.226399203221641,7.471173706314155e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.2144698,0.12098026172396624,3.992348636890887e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.5921567,0.2385519168003953,7.872213254413046e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.12171054,23.883649544474654,7.881604349676639e-20,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.4800871,0.1386780146111535,4.5763744821680665e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.94657385,0.19771840755565562,6.524707449336637e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.01911646,0.2160618876417212,7.130042292176802e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.32264864,0.10259407070548249,3.385604333280923e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.1120431,0.11819816528944316,3.900539454551625e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.8005111,0.12385206394600229,4.0871181102180766e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1674485,0.1075062466938981,3.5477061408986385e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.3881994,0.13525319392245702,4.463355399441083e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.4627219,0.11134011324223583,3.6742237369937834e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.00825584,0.46884519994990453,1.5471891598346854e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.0663365,0.7373209000855301,2.4331589702822497e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.02672803,0.10219484298064772,3.3724298183613758e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.3644337,0.116152805035585,3.833042566174306e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.66891634,0.1907199714137913,6.293759056655114e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384010.5767667,1.4851247986866698,4.900911835666011e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.52785456,0.30750575746041464,1.0147689996193685e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.60622895,0.10853392159652174,3.581619412685218e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.561579,0.10450008409655827,3.4485027751864235e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.0914312,0.42843042602336256,1.4138204058770969e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.8414139,0.16981367198330632,5.603851175449111e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.9321403,0.20116092783238823,6.638310618468813e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.9429419,0.13032224007715734,4.300633922546193e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.0228774,0.25269224491545406,8.338844082209985e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.7128455,0.1973375132014072,6.512137935646439e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.9860707,0.1559496634342048,5.14633889332876e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.1831709,0.345727263255096,1.1408999687418171e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.7318449,0.27691061372957626,9.138050253076019e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.5046396,0.18162552378133967,5.993642284784211e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.2990954,0.20392849719970885,6.729640407590393e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4343715,0.12235771928263867,4.037804736327077e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.3944317,0.21028967532199483,6.939559285625831e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.4953007,0.10195621474615274,3.3645550866230414e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.4926109,0.10928743690137353,3.6064854177453276e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.338037,0.10355528168986933,3.417324295765689e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.50971115,0.13282587862752424,4.383253994708301e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.54340774,0.1740487710049844,5.743609443164487e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.15820813,0.11735826587918799,3.8728227740132045e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.00695103,0.12438714692949243,4.1047758486732514e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.66352755,0.14280054712033222,4.712418054970964e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.3595242,0.1028491797330164,3.394022931189542e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.9232289,0.11069030855097113,3.6527801821820486e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.68921155,0.22943219900137773,7.571262567045467e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.09471136,0.14255893948982198,4.704445003164126e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384007.12363553,0.14811605320332352,4.887829755709677e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1816405,0.11997913443232716,3.9593114362667975e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.9510729,0.10057534809978037,3.3189864872927536e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384009.79434377,0.1942829764568745,6.41133822307686e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.43119997,0.9254308352926621,3.053921756465786e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384005.0873267,1.4265443305558305,4.707596290834242e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.77578396,0.23283008725227727,7.683392879325151e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.4939154,0.16011068968844022,5.283652759718529e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.56451756,1.0331321023200577,3.409335937656191e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.082486,0.11558283318580898,3.814233495131697e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.1867758,0.17864482261115078,5.895279146167977e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.54197377,0.14811368866833272,4.8877517260549815e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.852703,0.14452534267318215,4.769336308215012e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.14249885,0.11168603388175143,3.6856391180977983e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.1716366,0.15898441755267398,5.246485779238243e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384010.4914581,0.15002276759901167,4.950751330767387e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.45941985,0.11614843213016735,3.8328982602955234e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.21470076,0.1079251116145959,3.5615286832816656e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.98653543,0.24968630627692434,8.239648107138505e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.3250734,0.10454328707914491,3.449928473611783e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.278235,0.22019045006345506,7.266284852094019e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.1248522,0.1308784205574929,4.318987878397267e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.21656513,0.12331921013267642,4.069533934378323e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.4510084,0.10121705878486818,3.3401629399006507e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.39585733,0.6681074443706709,2.2047545664232148e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.8213086,0.1061910980075151,3.504306234247999e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.2188582,0.10275091937036858,3.390780339222164e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.7572427,0.13721828666841582,4.528203460057723e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.8554427,0.11832282496843179,3.9046532239582496e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.4301912,0.16465793702945472,5.433711921972008e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.09434515,0.11225835459887518,3.704525701762882e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.5895644,0.130946266297805,4.321226787827567e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.59707355,0.23297085905574538,7.6880383488396e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.13386196,0.10670987392469598,3.5214258395149684e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.0865354,0.14548959989085472,4.801156796398206e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.1990007,0.23946516878261168,7.902350569826188e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.0643452,0.18042494859261624,5.954023303556337e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.99218225,0.17656320358623778,5.826585718345848e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.31888616,0.135060547886885,4.456998080267206e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.322786,0.10246763675637299,3.38143201296031e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.7300273,0.40197540696677403,1.3265188429903546e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.78286546,0.1844032939371922,6.085308699927345e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.61302865,0.2539184579612962,8.379309112722777e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.0812435,2.374804977366808,7.836856425310468e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.17699945,0.11801697948667973,3.8945603230604325e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.96986616,0.42085746654258194,1.3888296395905206e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384013.328488,0.44486573450972106,1.46805692388208e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.27429926,0.18624575720054293,6.146109987617918e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.5881224,2.05798920903346,6.79136438981042e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.2114661,0.15857664123751292,5.233029160837928e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.97880137,0.13729595292282354,4.5307664464531775e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.43176466,0.17069420423115092,5.632908739627982e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.9798526,0.1225822967546856,4.0452157929046258e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.60259724,0.12782265183958727,4.218147510706381e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.50654453,0.6253363479214862,2.0636099481409047e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.9167795,0.7619406280332239,2.51440407250964e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384004.6745696,0.22849686655366705,7.540396596271015e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384006.18628335,0.15818596793000972,5.220136941690322e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384002.519918,0.10081360043831328,3.326848814464339e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.91181785,0.4089065803676765,1.349391715213333e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384003.8066816,0.115964023019784,3.8268127596528725e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.2497203,0.22395674300495286,7.390572519163446e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1292536,0.8168141654971767,2.695486746140684e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384011.4590992,0.1550695963577495,5.117296679805735e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.9121978,0.13945328344623284,4.601958353725685e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.1005608,0.8932442496494482,2.9477060238431796e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.16298467,0.12260824945764524,4.046072232102294e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.0150792,0.11095613779869787,3.661552547357031e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.8961715,0.5598341216513387,1.847452601449418e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.7713302,0.2867020324716536,9.461167071564572e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.47316587,0.10590776789185852,3.494956340431332e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.3527259,0.10006280225051462,3.3020724742669835e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.2431058,0.1142021058813689,3.768669494085175e-22,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384001.6583907,0.667840112350167,2.2038723707555517e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
318384000.05128264,0.7151772640058105,2.3600849712191755e-21,GRB201216C,1.1,318384000.0,28.0,0.00011,3.9e-05
